image_name,tags
hka_isg_2_2019_0000001059,11-4 12-4 12-7 13-7 4-4 5-3 5-4 6-6 6-7 7-5 7-6 7-7 8-5 9-5
dwg_lk_3_worlds_2019_0000000765,2-13 2-4 6-10 7-10 7-7 7-9 8-7 8-8
spy_uol_5_2019_0000000283,10-12 12-1 12-2 13-1 13-2 13-3 3-2 3-3 6-7 7-6 7-7 9-12 9-5 9-6 9-9
lk_mg_2_worlds_2019_0000001044,1-10 1-11 1-5 12-10 12-9 2-10 2-11 2-2 2-3 2-8 3-8 5-9 6-6 6-9 7-6
cg_ryl_3_worlds_2019_0000000976,10-9 11-9 4-5 5-5 6-5 7-2 7-6 7-7 8-6 8-7
spy_uol_5_2019_0000000153,10-12 11-11 11-12 12-11 2-3 2-4 3-3 3-4 6-7 6-8 7-7
spy_uol_6_2019_0000000188,10-8 10-9 11-10 11-11 11-8 11-9 12-10 12-11 12-9 2-2 3-2 4-2 6-7 7-6 7-7 8-6 9-9
mmm_uol_worlds_2019_0000000528,1-4 10-10 10-11 11-10 11-11 12-10 2-4 3-6 3-7 4-7 6-7 7-7
dwg_lk_2_worlds_2019_0000000892,10-6 10-7 11-8 13-7 6-1 6-2 7-4 8-4 8-5 8-7 9-6 9-7
dwg_lk_4_worlds_2019_0000000007,3-4 3-5 4-3 4-4 5-4 5-5 5-6 7-8 8-8 9-10 9-11
hka_mg_worlds_2019_0000000642,10-12 13-1 13-2 2-3 3-3 4-4 4-5 5-5 5-6 6-5 6-7 7-6
spy_uol_5_2019_0000001276,11-11 11-12 12-11 4-2 5-2 6-10 6-2 6-4 6-5 7-4 7-6 7-7 8-7 9-11 9-12
dfm_spy_worlds_2019_0000000886,10-10 10-8 10-9 11-10 3-2 3-4 4-4 8-6 9-6 9-7
fla_ryl_3_worlds_2019_0000000722,1-2 1-3 10-7 11-6 11-7 12-6 12-7 2-2 2-3 5-7 6-6 6-7
fla_ryl_2_worlds_2019_0000000560,11-10 11-11 3-2 3-3 6-4 6-6 6-7 7-6 8-6 9-7 9-8
fla_ryl_2_worlds_2019_0000000503,10-12 11-11 11-12 2-3 3-3 5-5 5-6 5-8 6-7 6-8 7-7 8-10 8-9 9-10
fla_ryl_3_worlds_2019_0000000236,0-4 1-4 11-10 11-11 11-9 12-10 12-11 12-9 13-10 2-4 3-4 5-7 6-7 7-6 7-7 7-9 8-9
fla_ryl_worlds_2019_0000000278,11-11 2-12 5-0 5-1 6-1 7-6 8-6
dwg_lk_2_worlds_2019_0000000313,10-12 10-13 11-10 11-8 11-9 12-10 12-8 12-9 2-3 3-2 3-3 6-7 6-8 7-7 8-6 8-7 9-12
dwg_lk_worlds_2019_0000000116,10-12 10-13 3-2 4-2 5-2 6-7 6-8 7-7 7-8 9-12
spy_uol_4_2019_0000000605,10-10 10-11 10-12 11-11 11-12 12-1 12-2 13-1 13-2 8-5 8-8 9-5
dwg_lk_2_worlds_2019_0000000078,10-5 10-6 11-11 12-11 3-2 3-3 7-6 7-7 8-6
spy_uol_2_2019_0000000288,10-11 11-10 11-11 11-8 11-9 12-10 12-9 3-2 4-2 7-6 7-7 8-6
spy_uol_5_2019_0000001606,10-10 10-11 10-8 10-9 11-11 11-6 11-7 2-4 7-6 7-7 8-6 9-6 9-8
hka_isg_1_2019_0000000399,1-10 11-11 11-12 2-10 2-11 4-2 4-3 6-8 7-10 8-9 9-12 9-9
fla_ryl_2_worlds_2019_0000000983,10-10 11-10 11-11 12-10 12-11 2-3 3-3 6-8 7-7 7-8 8-7 8-8
dwg_lk_worlds_2019_0000001281,1-12 1-13
spy_uol_5_2019_0000000847,1-6 11-9 12-9 2-5 2-6 2-7 3-5 5-6 8-6
dwg_lk_worlds_2019_0000001285,11-11 11-12 11-7 2-11 8-6
cg_mmm_worlds_2019_0000001120,0-12 0-13 11-4 11-6 12-4 12-6 12-7 13-7 5-8
dwg_fla_worlds_2019_0000000318,11-1 12-1 12-10 12-11 4-2 5-2 6-7 6-8 7-7 7-8
cg_ryl_3_worlds_2019_0000000004,3-5 3-6 4-5 4-6 6-7 6-8 6-9 7-10 7-7 7-9 8-10 8-11 9-11
hka_isg_1_2019_0000000183,12-10 12-11 13-10 13-9 2-3 2-4 2-7 3-3 3-4 7-7 8-7
hka_isg_1_2019_0000000640,1-12 10-12 2-12 2-13 3-10 3-11 3-12 3-13 3-3 3-4 6-7 6-8 7-7
cg_ryl_2_worlds_2019_0000000748,10-0 10-11 11-11 12-0 12-11 12-12 13-0 4-0 5-0 6-0 7-0 8-7 8-8
hka_lk_worlds_2019_0000000490,10-6 12-10 13-10 13-11 13-9 3-2 4-1 4-2 5-1 7-7 8-6 8-7 9-6
spy_uol_6_2019_0000000164,11-11 11-2 11-3 12-1 12-10 12-11 12-2 12-3 13-1 13-10 2-3 3-3 4-4
mmm_uol_worlds_2019_0000000446,10-11 10-12 11-11 11-12 12-11 12-12 3-2 3-3 4-2 6-8 6-9 9-11
cg_mmm_worlds_2019_0000001016,3-11 3-7 4-4 4-5 4-7 4-8 5-5
dwg_ryl_worlds_2019_0000000625,1-13 2-12 2-13 2-3 2-4 3-11 3-3 6-6 6-7 7-6 7-7 7-8 8-8 9-8
dfm_spy_worlds_2019_0000000057,11-11 12-10 12-11 13-10 13-11 3-2 4-1 4-2 8-10 8-11 8-5 8-6
spy_uol_5_2019_0000000737,1-4 1-5 10-11 10-12 11-11 11-12 2-4 3-4 7-6 8-8 8-9
spy_uol_3_2019_0000001066,11-4 11-5 11-6 11-7 12-4 12-5 12-6 5-5
cg_ryl_3_worlds_2019_0000000250,10-11 10-12 11-12 12-10 12-9 3-2 3-8 4-1 4-2 4-8 6-7 6-8 7-7 7-8 9-12
hka_lk_2_worlds_2019_0000000530,10-12 11-11 11-12 2-2 2-3 3-2 3-3 7-5 7-6 8-5 8-6
hka_isg_3_2019_0000000698,10-7 10-8 3-2 4-1 4-2 6-7 6-8 7-7 7-8 8-11 8-12 8-6 8-7 9-12 9-7 9-8
hka_isg_4_2019_0000000762,1-6 10-10 11-10 2-6 3-4 4-4 4-5 5-6 6-7 7-12 7-6
dwg_lk_3_worlds_2019_0000000476,10-12 10-13 11-11 11-12 3-2 4-2 4-3 6-4 6-7 6-8
hka_lk_worlds_2019_0000000848,11-5 11-6 11-9 12-5 12-6 12-8 12-9 4-1 8-11
cg_mmm_worlds_2019_0000000347,12-10 12-11 12-9 13-10 4-2 4-3 5-2 5-3 6-8 6-9 7-7 8-11 8-12
spy_uol_2_2019_0000000384,10-11 10-12 12-2 12-3 3-2 4-1 4-2 5-6 5-7 6-6 6-7 7-7
spy_uol_5_2019_0000001204,10-4 5-11 5-12 6-11 6-12 7-11 7-12 8-12
fla_ryl_worlds_2019_0000001029,2-3 2-4 3-3 3-4 4-5 4-6 5-4 5-6 5-7 6-6 6-7 7-7
dwg_lk_4_worlds_2019_0000000274,1-4 10-12 11-11 11-12 2-3 2-4 6-9 7-6 7-7 7-8 7-9 8-6 8-8
hka_lk_worlds_2019_0000000148,10-7 10-8 12-10 13-10 2-2 2-3 3-2 3-3 7-7 8-6 8-7
mmm_uol_worlds_2019_0000000348,1-11 1-12 10-10 11-10 11-11 12-10 2-11 2-12 2-4 2-5 6-7 6-8 7-7
isg_spy_worlds_2019_0000000518,10-10 10-11 3-2 3-3 4-2 4-3 7-7 7-8 9-10 9-9
cg_ryl_1_worlds_2019_0000001017,10-11 11-11 11-12 12-11 3-2 3-6 4-5 5-5 5-6 7-7 8-5 8-6 8-7 9-10 9-11
hka_lk_2_worlds_2019_0000000274,1-4 11-10 11-11 11-4 11-5 12-10 12-11 12-4 12-5 2-3 2-4 5-5 6-2 6-4 6-5 6-7 6-8 7-2 7-7 7-8
spy_uol_6_2019_0000000521,11-2 12-10 12-6 12-7 12-9 3-2 4-1 4-2 8-6 8-7
dwg_ryl_worlds_2019_0000000917,10-6 10-7 12-7 13-7 4-2 5-2 7-5 7-6 7-7 8-6 8-7 9-6 9-7
spy_uol_4_2019_0000000812,10-6 11-1 11-2 11-3 11-4 12-1 12-2 12-3 5-7 6-7 8-6 9-7
dwg_lk_3_worlds_2019_0000000533,1-13 2-12 2-13 3-12 4-12 6-12 6-8 7-12 7-13 7-2 7-7 7-8 8-12 8-13
spy_uol_6_2019_0000000560,10-11 10-12 11-11 2-3 6-7 7-6 7-7 8-7 9-7
lk_mg_2_worlds_2019_0000000337,1-12 1-13 10-12 2-2 2-3 6-7 7-11 7-6 7-7 8-11 9-12
hka_mg_worlds_2019_0000000287,1-2 1-3 1-4 10-11 10-12 10-5 10-6 11-5 11-6 11-7 11-8 12-7 12-8 2-2 2-3 2-4 5-7 6-7 7-6 7-7 9-11 9-12
hka_mg_worlds_2019_0000001069,10-11 10-8 10-9 11-11 11-12 7-7 7-8 8-10 8-7 8-9 9-8 9-9
lk_mg_worlds_2019_0000000845,11-12 12-11 12-12 6-6 6-7 7-11 7-7 7-9 8-10 8-11 8-9
fla_ryl_2_worlds_2019_0000001120,10-11 11-10 11-11 4-5 5-5 5-6 6-5 6-6 6-7 7-5
cg_ryl_2_worlds_2019_0000000003,10-0 10-10 10-11 10-9 11-0 12-0 4-0 5-5 6-0 7-0 7-6 7-7 8-7 8-8 9-0 9-10 9-8
spy_uol_2_2019_0000000740,11-11 11-12 12-1 12-11 12-12 13-1 3-2 3-3 6-3 6-4 6-8 7-4 7-7 7-8
hka_lk_worlds_2019_0000000486,10-6 12-9 13-10 13-8 13-9 4-1 5-1 6-1 8-6 8-7 9-6
hka_isg_2_2019_0000000719,10-6 10-7 11-10 12-10 3-2 4-2 6-7 7-6 7-7 8-7 9-7
spy_uol_5_2019_0000000172,11-11 11-12 12-10 12-11 12-12 2-2 2-3 3-3 3-4 6-7 6-8 7-7 7-8
hka_lk_worlds_2019_0000000909,11-6 12-6 4-1 7-1 7-2 7-7 8-6 8-7 9-6
dwg_lk_3_worlds_2019_0000000869,1-13 10-6 2-13 3-11 3-12 3-13 9-6
cg_ryl_2_worlds_2019_0000000872,1-0 10-0 10-1 10-12 10-13 11-0 11-1 12-0 13-0 3-4 6-0 6-4 7-0 7-4 7-8 8-4 8-8
lk_mg_worlds_2019_0000000732,1-3 1-5 10-13 11-12 2-4 2-5 2-6 2-7 3-7 4-6 5-13 5-5 5-6 6-13 7-7 8-7
spy_uol_5_2019_0000000226,10-12 11-11 11-12 12-11 12-12 2-4 3-8 4-5 4-8 7-10 7-7 7-9 8-10 8-9 9-9
spy_uol_5_2019_0000000146,11-11 11-12 12-10 12-11 12-12 2-3 2-4 3-3 5-3 5-4 6-4 6-7 6-8 7-7 7-8
spy_uol_5_2019_0000001898,11-4 11-5 12-4 12-5 12-6 13-4 13-5
isg_spy_worlds_2019_0000000238,10-11 10-12 11-11 11-12 2-2 2-3 2-4 3-3 7-7 8-7 8-8
spy_uol_6_2019_0000000526,10-3 11-8 12-7 12-8 12-9 3-2 4-1 4-2 5-1 7-7 8-6
fla_ryl_2_worlds_2019_0000001259,13-1 3-3 3-4 5-8 5-9 6-8 7-7 7-8 8-7 8-8 9-12
fla_ryl_2_worlds_2019_0000000647,10-6 10-7 11-7 12-10 12-9 3-3 6-7 6-8 7-7 7-8 8-7
lk_mg_worlds_2019_0000000223,1-4 1-5 11-12 12-11 12-12 13-11 5-10 5-9 6-9 7-6 7-7 7-8 8-7 9-12 9-13
hka_isg_1_2019_0000000210,10-6 12-10 12-9 13-9 2-2 2-3 3-2 4-8 5-8 7-7 7-8 8-7 8-8
hka_lk_2_worlds_2019_0000000141,10-11 10-12 11-10 11-11 3-1 3-2 4-2 7-8 8-8 8-9 9-8 9-9
dwg_ryl_worlds_2019_0000000141,10-9 11-10 11-11 11-8 11-9 12-10 12-11 12-9 2-3 3-3 6-7 7-6 7-7
hka_lk_2_worlds_2019_0000000694,10-8 13-3 13-4 5-1 5-2 7-6 7-7 8-12 8-8 8-9 9-12 9-4 9-8 9-9
spy_uol_3_2019_0000000438,10-10 10-9 11-10 11-11 11-9 12-11 2-3 2-4 4-10 9-10
hka_mg_worlds_2019_0000000322,10-12 11-11 11-12 12-11 3-3 3-4 6-8 7-4 7-5 7-7 7-8 8-4 8-5
hka_isg_3_2019_0000000615,10-12 11-12 2-3 2-4 3-3 3-4 4-3 4-4 5-4 6-7 6-8 7-10 7-7 7-8 7-9
spy_uol_3_2019_0000001178,0-0 10-6 3-7 4-7 5-7 5-9
cg_ryl_1_worlds_2019_0000000641,4-5 5-5 5-6 7-6 7-7 7-8 8-6 8-7 8-8
dwg_lk_2_worlds_2019_0000000653,10-8 10-9 11-10 12-10 12-9 3-2 4-1 4-2 6-2 7-6 7-7 8-10 8-9 9-10 9-7 9-8 9-9
spy_uol_2_2019_0000000852,10-1 10-2 11-3 11-7 12-1 12-7 13-1
dwg_fla_worlds_2019_0000000847,11-1 11-2 12-1 5-9 6-8 7-10 7-12 7-13 8-11
dwg_lk_4_worlds_2019_0000000783,2-7 3-7 6-10 6-9 7-12 7-13 7-8 7-9 8-12 8-13
dwg_lk_worlds_2019_0000000627,1-3 1-4 11-11 2-3 2-4 3-5 4-4 4-5 5-10 6-7 6-8 8-10 8-11
hka_isg_3_2019_0000000373,1-3 11-10 11-11 12-10 12-11 2-3 2-4 4-1 6-7 6-8 7-7 8-6 8-7
fla_ryl_2_worlds_2019_0000000612,10-10 10-9 11-10 11-11 11-7 11-8 11-9 12-10 12-11 2-3 2-4 3-3 7-6 8-6 8-7
spy_uol_3_2019_0000000423,11-11 12-10 12-11 2-2 2-3 5-8 6-7 6-8 8-11
hka_isg_1_2019_0000000898,11-7 12-7 13-7 2-5 2-6 8-7 9-5
hka_isg_4_2019_0000000464,12-10 12-11 4-1 4-2 5-2 6-2 6-3 7-2 7-3 7-6 7-7 7-8
dwg_lk_2_worlds_2019_0000000462,12-10 12-11 12-12 12-2 12-3 12-8 12-9 13-10 13-11 13-2 13-3 5-3 5-4 6-8
isg_spy_worlds_2019_0000000973,2-3 7-12 7-7 7-8 8-12 8-13
isg_spy_worlds_2019_0000000437,12-7 12-8 13-8 4-1 4-2 5-1 5-2 7-4 7-5 7-6 7-7 7-8 8-1 8-5 8-6 8-7 8-8
hka_isg_4_2019_0000000693,10-6 12-2 13-2 8-7 9-6 9-7
dwg_lk_2_worlds_2019_0000000380,10-10 10-7 10-9 11-10 12-1 12-9 13-1 9-7 9-9
spy_uol_5_2019_0000000533,10-12 11-11 11-12 2-3 2-4 3-2 3-3 3-4 6-7 6-8 7-7 7-8 7-9 8-6 8-7 8-8 8-9
lk_mg_worlds_2019_0000000751,10-12 10-13 11-12 3-1 3-2 3-5 4-1 4-2 4-3 4-4 4-5 5-1 5-4 6-11 6-12 6-7 6-8 7-11 7-12 7-7 7-8 8-7
hka_isg_3_2019_0000001696,10-10 10-11 10-3 10-4 11-3 11-4 6-7 7-7 8-5 8-6 8-7 9-7 9-8 9-9
dwg_lk_4_worlds_2019_0000000734,1-12 10-11 4-10 4-7 4-8 4-9 5-9 7-11 7-7 8-11
isg_spy_worlds_2019_0000000608,10-9 11-7 11-8 12-2 13-1 13-2 2-3 3-3 4-3 7-7
spy_uol_4_2019_0000000323,10-12 10-9 11-11 11-12 4-1 4-2 5-1 5-2 6-1 9-9
dwg_lk_worlds_2019_0000001454,5-10 5-8 5-9 6-7 6-8 6-9 7-8 7-9
cg_uol_worlds_2019_0000000488,11-11 11-12 3-1 4-1 5-1 7-5 7-6 8-5 8-6 9-5
dwg_lk_2_worlds_2019_0000000733,11-2 11-6 11-7 7-3 7-4 8-2 8-6
dwg_fla_worlds_2019_0000000468,10-7 10-8 11-7 11-8 3-2 6-7 7-6 7-7 8-12 8-13 9-1 9-12 9-2 9-4 9-5
hka_mg_worlds_2019_0000000711,10-11 10-12 11-11 2-2 2-3 2-4 3-2 3-3 4-5 5-5 5-6 6-6 7-7 8-7 9-12
hka_mg_worlds_2019_0000000178,10-11 10-12 11-11 11-12 2-2 2-3 3-2 3-3 6-3 8-6 8-7
lk_mg_worlds_2019_0000000721,1-10 1-13 1-14 1-9 11-12 12-12 12-13 2-13 2-14 3-8 7-7 7-9 8-7
spy_uol_6_2019_0000000827,10-10 10-11 10-9 6-6 7-2 7-6 8-2 8-3 9-11 9-6 9-7
hka_isg_1_2019_0000000883,1-4 1-5 12-7 2-4 2-5 8-5 9-5 9-8
spy_uol_5_2019_0000001309,2-7 2-8 4-5 5-5 5-7 6-7 6-8
fla_ryl_worlds_2019_0000000640,10-11 10-12 11-11 11-12 4-1 5-1 6-3 6-4 7-3 7-4 8-12 9-11
cg_ryl_3_worlds_2019_0000001412,11-4 5-5 6-4 7-2 7-3 7-4 7-5 8-2 8-4 8-5 9-5
cg_ryl_3_worlds_2019_0000000490,11-10 11-11 2-4 2-5 5-5 5-6 6-5 6-7 6-8 7-10 7-7 7-8
hka_isg_3_2019_0000000479,11-11 12-10 12-11 13-11 4-2 4-3 5-2 5-3 6-3 7-6 7-7 7-8 8-6 9-8 9-9
lk_mg_worlds_2019_0000000724,1-8 1-9 11-12 12-12 2-12 2-13 3-12 3-13 3-7 3-8 6-7 6-8 6-9 7-7 8-10
spy_uol_5_2019_0000001202,3-12 4-10 4-12 6-11 6-12 7-11 7-12 8-12
dwg_lk_4_worlds_2019_0000000902,3-10 3-9 4-8 4-9 5-10 5-11 5-12 5-8 5-9 6-12 7-12
hka_isg_4_2019_0000000041,11-10 11-11 12-10 12-11 2-3 2-4 6-7 7-3 7-4 7-6 7-7 7-9 8-6
cg_ryl_2_worlds_2019_0000000527,10-0 10-2 10-3 10-6 11-11 11-12 12-0 12-11 12-12 13-0 4-0 5-3 5-4 6-0 7-0 9-2 9-3 9-6 9-7
lk_mg_2_worlds_2019_0000000886,4-10 4-7 4-8 5-1 5-2 6-1 6-2 7-12
lk_mg_2_worlds_2019_0000000103,10-12 11-11 11-12 12-11 12-12 3-2 3-3 4-2 5-9 6-9 7-7 7-8 8-7
spy_uol_2_2019_0000000713,1-5 11-4 12-4 12-5 2-4 2-5 3-2 5-3 6-3 7-10 7-7 7-9 8-10 8-5 8-6 8-9
cg_mmm_worlds_2019_0000000361,11-10 11-11 12-11 3-2 7-10 7-11 7-7 8-10 8-11 8-7
fla_ryl_worlds_2019_0000000758,6-8 7-6 7-7 7-8 7-9 8-5 8-6 8-7 8-8 9-8
hka_isg_4_2019_0000001095,12-4 12-6 2-7 4-4 4-5 5-4 5-5 5-6
lk_mg_2_worlds_2019_0000000926,10-10 10-5 10-8 11-10 11-11 3-2 3-3 8-10 8-11 9-10 9-11 9-8
spy_uol_4_2019_0000000092,12-10 12-11 12-9 13-10 13-11 13-9 3-2 4-1 4-2 4-3 6-3 6-7 7-7
dwg_lk_worlds_2019_0000001494,2-7 3-7 4-12 4-13 4-7 5-5 6-5 6-6
hka_isg_3_2019_0000001356,3-4 3-5 4-4 5-4 6-4 7-5 7-7 8-12 8-13 8-5 8-6 8-7
dwg_lk_worlds_2019_0000000171,10-11 10-12 11-11 11-12 2-2 2-3 3-10 3-2 3-3 3-5 3-6 4-10 4-2 4-3 4-6 6-7 7-7 9-12
hka_isg_3_2019_0000001328,3-3 3-4 4-3 4-4 5-4 6-7 7-7 8-6 9-12 9-13
cg_ryl_2_worlds_2019_0000001076,10-0 11-4 11-7 12-4 12-7 13-0 4-0 5-4 5-5 6-0 6-5 7-0 7-6 8-7 8-8 9-6 9-7
fla_ryl_3_worlds_2019_0000000516,10-12 10-2 11-10 11-11 11-12 11-2 12-10 12-11 12-9 2-5 3-1 3-2 3-4 3-5 4-5 4-6 5-6 6-4 6-5 6-6 7-5 7-6 8-5 8-6
hka_mg_worlds_2019_0000000040,10-12 11-11 11-12 12-12 2-2 2-3 2-4 3-3 3-4 6-7 6-8 7-4 7-5 7-7 7-8
hka_isg_2_2019_0000001113,12-7 6-3 7-3 7-4 7-5 8-1 8-2 8-3
dwg_fla_worlds_2019_0000000358,10-11 10-12 11-11 11-12 3-2 3-3 6-7 6-8 7-4 7-5 7-7 7-8 9-12 9-13
hka_isg_4_2019_0000000770,10-11 3-4 4-4 4-5 6-7 7-7 9-11
hka_isg_3_2019_0000000236,11-10 11-11 11-4 12-10 12-11 12-9 3-2 4-1 4-2 7-5 7-6 8-5 8-6
lk_mg_worlds_2019_0000000787,3-3 4-2 4-3 7-6 8-6 8-7 9-5 9-6
spy_uol_2_2019_0000000381,10-11 10-12 12-1 12-2 13-1 13-2 4-1 4-2 6-7 7-7 8-6 8-7
dfm_spy_worlds_2019_0000000547,10-10 10-9 11-11 12-10 12-11 13-10 4-1 5-1 7-8 8-6 9-9
hka_isg_3_2019_0000000174,11-11 12-10 12-11 12-12 2-3 2-4 3-3 4-6 5-6 6-8 7-7 7-8
fla_ryl_2_worlds_2019_0000000387,10-12 10-2 11-11 11-12 11-2 12-11 12-12 2-4 3-4 4-4 6-7 7-7 8-7
dwg_lk_4_worlds_2019_0000000658,2-7 3-7 6-7 6-8 7-12 7-7 7-8 8-12 8-13 8-7
spy_uol_2_2019_0000000786,10-8 10-9 11-11 12-10 12-11 3-1 3-2 4-1 4-2 7-7 7-8 8-8 9-8 9-9
hka_lk_worlds_2019_0000000854,10-8 11-6 11-8 11-9 12-10 12-6 12-7 12-8 12-9 8-11 8-12 8-6 8-7 8-8 9-11 9-12
lk_mg_2_worlds_2019_0000000142,1-4 1-5 10-12 2-9 3-2 4-12 4-13 4-2 6-10 6-7 6-9 7-7 9-12
hka_mg_worlds_2019_0000000775,10-11 10-9 11-11 11-12 2-2 2-3 8-8 8-9 9-8 9-9
cg_mmm_worlds_2019_0000001004,2-10 2-11 3-10 3-11 4-4 4-5 5-4 5-5 5-6 5-7
dfm_spy_worlds_2019_0000000098,11-8 13-10 13-9 4-1 4-7 5-1 5-7 8-5 8-6 9-5
hka_isg_4_2019_0000000493,12-10 12-9 2-4 2-5 3-4 3-5 5-6 6-6
dwg_lk_worlds_2019_0000001243,10-4 10-5 10-6 9-5 9-6
fla_ryl_3_worlds_2019_0000000186,11-10 11-11 12-10 12-11 2-5 2-6 3-5 3-6 4-6 6-6 6-7
fla_ryl_3_worlds_2019_0000000947,0-3 0-5 0-6 1-3 1-5 1-6 1-7 1-8 10-5 10-6 10-7 11-7 12-7 12-8 13-8 5-5 8-5 8-6 9-5 9-6
dwg_lk_3_worlds_2019_0000000685,1-10 1-11 1-12 1-13 3-10 3-11 6-7 7-12 7-13 7-7
fla_ryl_2_worlds_2019_0000001384,11-3 12-3 13-3 7-6 7-7 8-5 8-6 8-7 9-5 9-6
fla_ryl_worlds_2019_0000000202,11-11 11-12 12-10 12-11 4-1 5-0 5-1 6-0 6-1 6-7 6-8 7-6 7-7
dwg_lk_2_worlds_2019_0000000077,10-5 10-6 11-11 12-10 12-11 2-2 3-2 6-7 7-6 7-7 9-6
hka_isg_4_2019_0000000183,10-10 10-12 11-11 2-4 3-4 6-7 6-8 7-5 7-7 8-5
spy_uol_4_2019_0000001391,10-4 10-6 6-2 6-3 7-12 8-2 8-5 8-8 8-9 9-4 9-5
hka_lk_2_worlds_2019_0000000063,10-12 11-11 11-12 2-3 3-3 6-3 6-7 6-8 7-7 7-8
hka_isg_3_2019_0000000101,10-6 11-11 11-12 12-10 12-11 12-12 2-3 2-4 7-7 8-6 8-7 9-6
spy_uol_6_2019_0000001147,10-5 11-5 11-6 11-7 12-5 12-6 12-7 4-4 5-4 5-5 9-5
cg_mmm_worlds_2019_0000000400,11-11 11-12 12-11 12-12 2-5 2-6 3-2 3-3 3-6 3-7 4-7 6-7 6-8 7-7
fla_ryl_worlds_2019_0000000345,10-8 10-9 11-8 11-9 12-10 12-9 13-8 13-9 14-8 4-1 5-1 6-8 7-7
spy_uol_4_2019_0000000316,10-12 10-9 11-10 11-11 11-12 4-1 4-2 5-1 5-2 8-6 9-9
spy_uol_5_2019_0000001631,10-10 10-9 11-10 11-11 11-9 2-4 4-9 5-9 8-7 8-8 9-8 9-9
cg_ryl_1_worlds_2019_0000000100,1-1 1-3 1-4 10-12 11-11 11-12 2-3 2-4 3-3 3-4 3-8 4-8 7-7 8-6
dwg_fla_worlds_2019_0000000372,1-5 10-11 11-11 11-12 2-5 4-3 7-8 8-6 8-8 8-9 9-8
hka_lk_worlds_2019_0000000388,12-10 12-9 13-1 13-10 13-2 13-9 5-1 7-2 7-6 8-2 8-7 8-8 9-7 9-8
dwg_ryl_worlds_2019_0000000628,2-12 2-13 2-2 2-3 3-12 3-13 3-2 3-3 6-5 6-6 7-6 7-7 8-6 9-7 9-8
fla_ryl_worlds_2019_0000000896,10-10 11-10 12-10 12-11 13-10 2-10 2-9 3-3 3-4 8-6 8-7
cg_ryl_3_worlds_2019_0000001489,0-13 1-13 10-10 10-9 2-12 2-13 6-9 7-9 8-4 9-10 9-9
spy_uol_6_2019_0000001234,10-4 10-5 11-4 5-2 9-5 9-6
spy_uol_3_2019_0000000507,10-9 11-10 11-11 12-10 12-11 13-10 5-1 5-2 6-1 6-2 7-1 8-8 8-9 9-8 9-9
spy_uol_4_2019_0000000723,10-11 11-1 11-11 11-12 11-2 5-1 5-2 6-1 6-2 8-5 9-11 9-4 9-5
spy_uol_6_2019_0000000899,10-12 11-12 4-5 7-8 8-8 8-9 9-10 9-8 9-9
fla_ryl_2_worlds_2019_0000000030,10-7 11-7 12-6 13-6 3-3 3-4 7-5 7-6 8-5 8-6
cg_ryl_3_worlds_2019_0000001245,10-3 10-4 11-3 11-4 11-5 2-4 2-5 3-2 7-12 7-13 9-4
fla_ryl_3_worlds_2019_0000000582,10-12 11-11 11-12 12-1 12-2 13-1 3-1 3-2 4-1 4-2 5-2 5-3 5-8 6-5 6-6 6-7 6-8 7-5
dwg_lk_4_worlds_2019_0000000284,11-11 11-12 2-2 2-3 2-4 3-3 6-7 6-8 7-7 7-8 8-6 8-8 8-9 9-10
hka_isg_3_2019_0000000793,3-4 4-4 5-5 5-6 6-3 6-7 7-7 8-11 8-12 8-6 9-12
mmm_uol_worlds_2019_0000000463,10-11 10-12 11-11 11-12 2-2 2-3 3-2 9-12
spy_uol_5_2019_0000001173,10-9 12-10 4-9 5-9 8-8 8-9 9-8 9-9
spy_uol_6_2019_0000000373,10-10 10-12 11-10 11-11 11-12 11-9 13-1 13-2 2-4 7-7 8-6 8-7
hka_isg_2_2019_0000000531,11-2 3-1 3-2 4-1 4-2 4-4 4-5 5-4 5-5 5-6 5-7 6-5 6-6 6-7 7-6 8-6
hka_lk_worlds_2019_0000001027,10-9 13-8 4-1 4-2 7-4 7-5 8-4 9-4 9-5
isg_spy_worlds_2019_0000000097,1-4 10-12 11-11 11-12 12-10 2-3 2-4 6-2 6-7 6-8 7-2 7-7 7-8
dfm_spy_worlds_2019_0000000064,11-11 12-10 12-11 13-10 13-11 3-1 3-2 4-1 4-2 8-11 8-5 8-6 9-5
spy_uol_3_2019_0000001011,10-4 11-7 11-8 12-6 13-6 5-3 5-4 6-3 6-4 7-5 8-6 9-4 9-5
spy_uol_6_2019_0000000893,10-8 10-9 3-2 3-3 7-8 7-9 8-7 8-8 8-9 9-8 9-9
spy_uol_3_2019_0000000379,10-12 11-11 11-12 2-3 3-3 4-3 4-4 7-7
fla_ryl_2_worlds_2019_0000000661,1-1 11-11 12-10 3-2 3-3 4-2 7-7 7-8 8-8 8-9
hka_isg_4_2019_0000000915,12-9 13-9 5-4 6-4 6-5 6-6 6-7 7-6 7-7
spy_uol_6_2019_0000000352,1-4 10-10 10-12 10-8 10-9 2-3 2-4 3-2 3-3 8-7 9-10 9-8 9-9
dwg_lk_4_worlds_2019_0000000887,1-9 10-4 2-9 4-10 4-11 4-9 6-13 7-12 8-12
dwg_ryl_worlds_2019_0000000479,1-1 1-13 10-10 10-12 11-12 12-9 13-9 2-12 2-13 4-2 5-1 5-2 8-7 9-10 9-7 9-9
